Recorded_taxa	Status	MinT	MaxT
Tropidoceras_zitteli	extinct	188.8	189.5
Catriceras_cf._campiliense	extinct	191.84	192.9
Tropidoceras_erythraeum	extinct	189.5	190.78
Tropidoceras_calliplocum	extinct	189.5	190.54
Tropidoceras_zitteli	extinct	188.8	189.5
Tropidoceras_semilaevis	extinct	189.5	190.54
Tropidoceras_demonense	extinct	188.8	190.54
Tropidoceras_flandrini	extinct	188.8	190.54
Tropidoceras_calliplocum	extinct	189.5	190.54
Tropidoceras_mediterraneum	extinct	189.5	190.54
Tropidoceras_erythraeum	extinct	189.5	190.78
Tropidoceras_demonense	extinct	188.8	190.54
Tropidoceras_calliplocum	extinct	189.5	190.54
Acanthopleuroceras_valdani	extinct	188.8	189.5
Tropidoceras_masseanum	extinct	189.5	190.2
Tropidoceras_mediterraneum	extinct	189.5	190.54
Tropidoceras_flandrini	extinct	190.2	190.54
Tropidoceras_demonense	extinct	190.2	190.54
Tropidoceras_calliplocum	extinct	189.5	190.54
Tropidoceras_zitteli	extinct	188.8	189.5
Tropidoceras_calliplocum	extinct	189.5	190.54
Tropidoceras_zitteli	extinct	188.8	189.5
Tropidoceras_mediterraneum	extinct	189.5	190.54
Tropidoceras_demonense	extinct	188.8	190.54
Tropidoceras_demonense	extinct	189.5	190.54
Tropidoceras_mediterraneum	extinct	189.5	190.54
Tropidoceras_calliplocum	extinct	189.5	190.54
Tropidoceras_zitteli	extinct	188.8	189.5
Tropidoceras_mediterraneum	extinct	189.5	190.54
Tropidoceras_calliplocum	extinct	189.5	190.54
Acanthopleuroceras_valdani	extinct	188.8	189.5
Acanthopleuroceras_maugenesti	extinct	188.8	189.5
Acanthopleuroceras_actaeon	extinct	188.8	189.5
Acanthopleuroceras_alisiense	extinct	188.8	189.5
Acanthopleuroceras_maugenesti	extinct	188.8	189.5
Acanthopleuroceras_carinatum	extinct	188.8	189.5
Acanthopleuroceras_valdani	extinct	188.8	189.5
Acanthopleuroceras_maugenesti	extinct	188.8	189.5
Acanthopleuroceras_carinatum	extinct	188.8	189.5
Tropidoceras_masseanum	extinct	189.5	190.2
Tropidoceras_obtusum	extinct	190.2	190.54
Tropidoceras_masseanum	extinct	189.5	190.2
Tropidoceras_masseanum	extinct	189.5	190.2
Tropidoceras_masseanum	extinct	189.5	190.2
Acanthopleuroceras_valdani	extinct	188.8	189.5
Tropidoceras_stahli	extinct	188.8	189.5
Tropidoceras_masseanum	extinct	189.5	190.2
Tropidoceras_flandrini	extinct	188.8	190.54
Paratropidoceras_numidianum	extinct	190.2	191.84
Tropidoceras_sulcatus	extinct	188.4	190.2
Tropidoceras_stahliforme	extinct	188.4	190.2
Tropidoceras_mediterraneum	extinct	189.5	190.54
Tropidoceras_flandrini	extinct	188.8	190.54
Tropidoceras_demonense	extinct	188.8	190.54
Tropidoceras_zitteli	extinct	188.8	189.5
Tropidoceras_orientale	extinct	188.4	190.2
Tropidoceras_masseanum	extinct	189.5	190.2
Tropidoceras_erythraeum	extinct	189.5	190.78
Tropidoceras_zitteli_sensu_AM	extinct	188.8	189.5
Tropidoceras_semilaevis	extinct	189.5	190.54
Tropidoceras_mediterraneum	extinct	189.5	190.54
Tropidoceras_flandrini	extinct	190.2	190.54
Tropidoceras_flandrini	extinct	189.5	190.2
Tropidoceras_erythraeum	extinct	189.5	190.54
Tropidoceras_demonense	extinct	188.8	190.54
Tropidoceras_masseanum	extinct	189.5	190.2
Tropidoceras_demonense	extinct	188.8	190.54
Acanthopleuroceras_actaeon	extinct	188.8	189.5
Acanthopleuroceras_alisiense	extinct	188.8	189.5
Acanthopleuroceras_valdani	extinct	188.8	189.5
Acanthopleuroceras_maugenesti	extinct	188.8	189.5
Tropidoceras_masseanum	extinct	189.5	190.2
Acanthopleuroceras_actaeon	extinct	188.8	189.5
Acanthopleuroceras_alisiense	extinct	188.8	189.5
Acanthopleuroceras_arietiforme	extinct	188.8	189.5
Acanthopleuroceras_valdani	extinct	188.8	189.5
Acanthopleuroceras_maugenesti	extinct	188.8	189.5
Tropidoceras_obtusum	extinct	190.2	190.54
Acanthopleuroceras_maugenesti	extinct	188.8	189.5
Acanthopleuroceras_alisiense	extinct	188.8	189.5
Acanthopleuroceras_valdani	extinct	188.8	189.5
Acanthopleuroceras_alisiense	extinct	188.8	189.5
Tropidoceras_masseanum	extinct	189.5	190.2
Galaticeras_aegoceroides	extinct	188.24	192.9
Holcolytoceras_quadrijugum	extinct	190.54	192.9
Holcolytoceras_nodostricum	extinct	188.4	190.2
Castanayiceras_canavarii	extinct	191.84	192.9
Galaticeras_aegoceroides	extinct	189.5	190.54
Galaticeras?_rosenbergi	extinct	191.84	192.9
Holcolytoceras_nodostricum	extinct	188.4	190.2
Holcolytoceras_quadrijugum	extinct	190.54	192.9
Galaticeras_harpoceroides	extinct	190.54	191.84
Galaticeras_harpoceroides	extinct	190.54	191.84
Galaticeras_aegoceroides	extinct	188.8	189.5
Holcolytoceras_nodostricum	extinct	188.4	190.2
Holcolytoceras_quadrijugum	extinct	191.84	192.9
Aegolytoceras_varicosum	extinct	191.84	192.9
Castanayiceras_canavarii	extinct	191.84	192.9
Galaticeras_marianii	extinct	191.84	192.9
Galaticeras_harpoceroides	extinct	190.54	191.84
Galaticeras_aegoceroides	extinct	189.5	190.54
Galaticeras_aegoceroides	extinct	191.84	192.9
Galaticeras_aegoceroides	extinct	190.54	191.84
Galaticeras?_rosenbergi	extinct	191.84	192.9
Holcolytoceras_quadrijugum	extinct	190.54	191.84
Aegolytoceras_varicosum	extinct	191.84	192.9
Aegolytoceras_varicosum	extinct	190.2	191.84
Castanayiceras_canavarii	extinct	191.84	192.9
Galaticeras_aegoceroides	extinct	188.24	192.9
Galaticeras_aegoceroides	extinct	188.4	190.54
Galaticeras_marianii	extinct	191.84	192.9
Galaticeras_harpoceroides	extinct	190.54	191.84
Galaticeras_aegoceroides	extinct	188.24	192.9
Galaticeras_aegoceroides	extinct	188.4	189.5
Galaticeras_aegoceroides	extinct	188.24	188.8
Galaticeras_aegoceroides	extinct	188.8	189.5
Galaticeras_harpoceroides	extinct	190.2	191.84
Galaticeras_aegoceroides	extinct	191.84	192.9
Castanayiceras_canavarii	extinct	191.84	192.9
Galaticeras_harpoceroides	extinct	190.54	191.84
Galaticeras_aegoceroides	extinct	190.2	191.84
Galaticeras_aegoceroides	extinct	188.4	190.2
Galaticeras_aegoceroides	extinct	192.9	194.44
Fuciniceras_ionicum	extinct	190.2	191.84
Fuciniceras_mellahense	extinct	188.4	190.2
Radstockiceras_wiltshieri	extinct	188.4	192.9
Radstockiceras_wiltshieri	extinct	188.4	192.9
Radstockiceras_complanosum	extinct	191.84	192.9
Radstockiceras_complanosum	extinct	190.78	191.84
Radstockiceras_complanosum	extinct	190.2	192.9
Radstockiceras_complanosum	extinct	190.78	191.84
Radstockiceras_complanosum	extinct	191.84	192.9
Radstockiceras_complanosum	extinct	190.54	190.78
Radstockiceras_buvigneri	extinct	190.2	192.9
Radstockiceras_wiltshieri	extinct	190.2	192.9
Radstockiceras_wiltshieri	extinct	190.78	191.84
Radstockiceras_complanosum	extinct	190.2	192.9
Radstockiceras_complanosum	extinct	190.54	191.84
Fuciniceras_volubile	extinct	188.24	188.8
Fuciniceras_costicillatum	extinct	188	188.4
Fuciniceras_volubile	extinct	188.24	188.8
Fuciniceras_dilectum	extinct	188.4	189.5
Radstockiceras_complanosum	extinct	190.2	192.9
Fuciniceras_costicillatum	extinct	188	188.4
Fuciniceras_costicillatum	extinct	188	188.4
Fuciniceras_mellahense	extinct	188.4	190.2
Fuciniceras_volubile	extinct	188.24	188.8
Fuciniceras_carixiense	extinct	188	188.4
Radstockiceras_wiltshieri	extinct	190.2	192.9
Radstockiceras_complanosum	extinct	190.2	190.78
Fuciniceras_mellahense	extinct	188.4	190.2
Fuciniceras_costicillatum	extinct	188	188.4
Fuciniceras_mellahense	extinct	188.4	189.5
Fuciniceras_volubile	extinct	188.24	188.8
Fuciniceras_dilectum	extinct	188.4	189.5
Fuciniceras_elichense	extinct	188	188.4
Fuciniceras_giennense	extinct	188.24	188.8
Fuciniceras_volubile	extinct	188.24	188.8
Radstockiceras_pseudosaemanni	extinct	188	188.4
Radstockiceras_wiltshieri	extinct	190.78	192.9
Radstockiceras_wiltshieri	extinct	191.84	192.9
Radstockiceras_wiltshieri	extinct	190.78	191.84
Radstockiceras_complanosum	extinct	190.2	192.9
Fuciniceras_pseudodilectum	extinct	188.21	188.24
Radstockiceras_complanosum	extinct	190.2	190.54
Radstockiceras_wiltshieri	extinct	188.4	190.2
Radstockiceras_buvigneri	extinct	191.84	192.9
Radstockiceras_buvigneri	extinct	190.2	192.9
Fuciniceras_pseudodilectum	extinct	188	188.21
Fuciniceras_pseudodilectum	extinct	188.21	188.24
Radstockiceras_complanosum	extinct	190.54	190.78
Radstockiceras_wiltshieri	extinct	188.4	190.2
Radstockiceras_wiltshieri	extinct	190.2	192.9
Fuciniceras_pseudodilectum	extinct	188	188.21
Radstockiceras_wiltshieri	extinct	190.2	190.54
Fuciniceras_pseudodilectum	extinct	188.21	188.24
Radstockiceras_complanosum	extinct	190.2	192.9
Radstockiceras_complanosum	extinct	191.84	192.9
Radstockiceras_wiltshieri	extinct	188.4	190.54
Radstockiceras_buvigneri	extinct	190.2	192.9
Fuciniceras_pseudodilectum	extinct	188.21	188.24
Radstockiceras_complanosum	extinct	190.2	192.9
Radstockiceras_wiltshieri	extinct	190.2	192.9
Radstockiceras_wiltshieri	extinct	190.54	190.78
Fuciniceras_dilectum	extinct	188.4	189.5
Fuciniceras_angulosum	extinct	188	188.4
Fuciniceras_balatonense	extinct	188	188.4
Fuciniceras_costicillatum	extinct	188	188.4
Fuciniceras_ionicum	extinct	190.2	191.84
Fuciniceras_mellahense	extinct	188.4	190.2
Fuciniceras_nov._sp.1	extinct	188	188.4
Fuciniceras_perplicatum_sensu_GM	extinct	188.4	190.2
Fuciniceras_volubile	extinct	188.24	188.8
Fuciniceras_carixiense	extinct	188	188.4
Fuciniceras_dilectum	extinct	188.8	189.5
Fuciniceras_hungaricum	extinct	188.8	190.54
Fuciniceras_hungaricum	extinct	188.8	189.5
Radstockiceras_buvigneri	extinct	191.84	192.9
Radstockiceras_buvigneri	extinct	190.2	191.84
Radstockiceras_wiltshieri	extinct	188	188.4
Radstockiceras_wiltshieri	extinct	188.8	189.5
Radstockiceras_wiltshieri	extinct	190.2	190.54
Radstockiceras_wiltshieri	extinct	188.24	188.8
Radstockiceras_wiltshieri	extinct	191.84	192.9
Fieldingiceras_sp.	extinct	188.8	189.5
Fuciniceras_costicillatum	extinct	188	188.4
Fuciniceras_mellahense	extinct	188.8	189.5
Fuciniceras_mellahense	extinct	189.5	190.54
Fuciniceras_volubile	extinct	188.24	188.8
Fuciniceras_dilectum	extinct	188.8	189.5
Fuciniceras_dilectum	extinct	188.4	189.5
Fuciniceras_elichense	extinct	188	188.4
Fuciniceras_hungaricum	extinct	188.8	189.5
Radstockiceras_complanosum	extinct	191.84	192.9
Radstockiceras_complanosum	extinct	191.84	192.9
Radstockiceras_complanosum	extinct	190.54	191.84
Radstockiceras_wiltshieri	extinct	190.2	192.9
Fuciniceras_costicillatum	extinct	188	188.4
Fuciniceras_volubile	extinct	188.24	188.8
Fuciniceras_dilectum	extinct	188.4	189.5
Fuciniceras_costicillatum	extinct	188	188.4
Fuciniceras_volubile	extinct	188.24	188.8
Fuciniceras_dilectum	extinct	188.4	189.5
Fuciniceras_mellahense	extinct	188.4	189.5
Fuciniceras_volubile	extinct	188.24	188.8
Fuciniceras_costicillatum	extinct	188	188.4
Fuciniceras_volubile	extinct	188.24	188.8
Radstockiceras_wiltshieri	extinct	188.4	192.9
Fuciniceras_costicillatum	extinct	188	188.4
Fuciniceras_mellahense	extinct	188.4	189.5
Fuciniceras_volubile	extinct	188.24	188.8
Fuciniceras_dilectum	extinct	188.8	189.5
Radstockiceras_wiltshieri	extinct	188.4	189.5
Fuciniceras_costicillatum	extinct	188	188.4
Fuciniceras_dilectum	extinct	188.4	189.5
Fuciniceras_costicillatum	extinct	188	188.4
Fuciniceras_mellahense	extinct	188.8	189.5
Fuciniceras_mellahense	extinct	188.4	189.5
Fuciniceras_carixiense	extinct	188	188.4
Radstockiceras_complanosum	extinct	191.84	192.9
Radstockiceras_wiltshieri	extinct	188.4	188.8
Radstockiceras_wiltshieri	extinct	190.78	191.84
Fuciniceras_costicillatum	extinct	188	188.4
Fuciniceras_n._sp._A	extinct	188.8	190.54
Fuciniceras_formosum_sensu_RG	extinct	188.8	190.54
Radstockiceras_complanosum	extinct	190.2	192.9
Radstockiceras_wiltshieri	extinct	190.2	192.9
Fuciniceras_costicillatum	extinct	188	188.4
Fuciniceras_mellahense	extinct	188.4	190.2
Fuciniceras_lycius	extinct	188.4	190.2
Radstockiceras_complanosum	extinct	190.2	192.9
Fuciniceras_dilectum	extinct	188.8	189.5
Radstockiceras_complanosum	extinct	190.2	192.9
Radstockiceras_wiltshieri	extinct	188.4	190.2
Radstockiceras_complanosum	extinct	190.2	192.9
Radstockiceras_complanosum	extinct	191.84	192.9
Radstockiceras_buvigneri	extinct	190.2	192.9
Radstockiceras_buvigneri	extinct	190.54	190.78
Radstockiceras_complanosum	extinct	190.2	192.9
Radstockiceras_buvigneri	extinct	191.84	192.9
Radstockiceras_buvigneri	extinct	192.9	194.44
Lytoceras_platypleura	extinct	188.4	192.9
Lytoceras_fimbriatum	extinct	188.4	192.9
Lytoceras_fimbriatoides	extinct	190.2	192.9
Lytoceras_fimbriatum	extinct	188.4	192.9
Lytoceras_fimbriatoides	extinct	188.4	192.9
Lytoceras_fuggeri	extinct	188.4	194.44
Lytoceras_tortum	extinct	188	190.2
Lytoceras_fimbriatum	extinct	190.2	190.54
Lytoceras_fimbriatum	extinct	188	192.9
Lytoceras_fimbriatum	extinct	188.4	190.2
Lytoceras_fimbriatum	extinct	188	188.4
Lytoceras_fimbriatum	extinct	188.4	188.8
Lytoceras_fimbriatum	extinct	188.24	188.4
Lytoceras_fimbriatum	extinct	188	192.9
Lytoceras_tortum	extinct	188	190.2
Lytoceras_fimbriatum	extinct	188	192.9
Lytoceras_fimbriatum	extinct	190.2	190.54
Lytoceras_fimbriatoides	extinct	190.2	192.9
Lytoceras_fuggeri	extinct	188.4	194.44
Audaxlytoceras_audax	extinct	188	189.5
Lytoceras_tortum	extinct	188	190.2
Lytoceras_fimbriatum	extinct	188	192.9
Lytoceras_fimbriatum	extinct	188	192.9
Lytoceras_fimbriatum	extinct	188	192.9
Lytoceras_fimbriatum	extinct	188	190.2
Lytoceras_tortum	extinct	188	188.4
Lytoceras_tortum	extinct	188	190.2
Lytoceras_fimbriatum	extinct	188	192.9
Lytoceras_tortum	extinct	188.4	188.8
Lytoceras_fimbriatum	extinct	188	192.9
Audaxlytoceras_audax	extinct	188	189.5
Lytoceras_fimbriatum	extinct	188	188.4
Lytoceras_fimbriatum	extinct	188.21	188.24
Lytoceras_fimbriatum	extinct	188.21	188.24
Lytoceras_tortum	extinct	188.4	190.2
Lytoceras_fimbriatum	extinct	188	188.4
Lytoceras_fimbriatum	extinct	188.8	189.5
Lytoceras_fimbriatum	extinct	188.4	188.8
Lytoceras_fimbriatum	extinct	188.24	188.4
Lytoceras_fimbriatum	extinct	188.21	188.24
Lytoceras_fimbriatum	extinct	188	188.21
Lytoceras_fimbriatum	extinct	188.8	189.5
Lytoceras_fimbriatum	extinct	188.4	188.8
Lytoceras_fimbriatum	extinct	188.24	188.4
Lytoceras_fimbriatum	extinct	188.21	188.24
Lytoceras_fimbriatum	extinct	188	188.21
Lytoceras_fimbriatum	extinct	188	188.4
Lytoceras_fimbriatum	extinct	188.4	190.2
Lytoceras_tortum	extinct	188	190.2
Lytoceras_fimbriatum	extinct	188.4	190.2
Lytoceras_fimbriatum	extinct	188.21	188.24
Lytoceras_fimbriatum	extinct	188	188.21
Lytoceras_fimbriatum	extinct	188.8	189.5
Lytoceras_fimbriatum	extinct	188.4	188.8
Lytoceras_fimbriatum	extinct	188.24	188.4
Lytoceras_fimbriatum	extinct	188.21	188.24
Lytoceras_fimbriatum	extinct	188	188.21
Lytoceras_tortum	extinct	188.4	188.8
Lytoceras_fimbriatum	extinct	188.4	188.8
Lytoceras_tortum	extinct	188.24	188.8
Lytoceras_fimbriatum	extinct	188.21	190.2
Lytoceras_fimbriatum	extinct	188.8	189.5
Lytoceras_fimbriatum	extinct	188.4	188.8
Lytoceras_fimbriatum	extinct	188.24	188.4
Lytoceras_fimbriatum	extinct	188.21	188.24
Lytoceras_fimbriatum	extinct	188	188.21
Lytoceras_tortum	extinct	188	190.2
Lytoceras_fimbriatum	extinct	188	192.9
Lytoceras_fimbriatum	extinct	188.8	189.5
Lytoceras_fimbriatum	extinct	188	188.4
Lytoceras_fimbriatum	extinct	188.8	189.5
Lytoceras_fimbriatum	extinct	188.4	188.8
Lytoceras_fimbriatum	extinct	188.24	188.4
Lytoceras_fimbriatum	extinct	188.21	188.24
Lytoceras_fimbriatum	extinct	188	188.21
Lytoceras_fimbriatum	extinct	188.4	188.8
Lytoceras_fimbriatum	extinct	188	188.21
Lytoceras_tortum	extinct	189.5	190.2
Lytoceras_fimbriatum	extinct	188	192.9
Lytoceras_fimbriatum	extinct	189.5	190.2
Lytoceras_fimbriatum	extinct	188.4	188.8
Lytoceras_fimbriatum	extinct	188	188.4
Lytoceras_fimbriatum	extinct	188	192.9
Lytoceras_fimbriatum	extinct	188	190.2
Lytoceras_fimbriatum	extinct	190.2	190.54
Lytoceras_fimbriatoides	extinct	190.2	192.9
Lytoceras_altum	extinct	188.4	191.84
Audaxlytoceras_audax	extinct	188	188.4
Audaxlytoceras_audax	extinct	188.8	189.5
Lytoceras_fimbriatum	extinct	190.2	192.9
Lytoceras_fimbriatum	extinct	188.8	192.9
Lytoceras_fimbriatoides	extinct	190.54	190.78
Lytoceras_fimbriatoides	extinct	191.84	192.9
Audaxlytoceras_audax	extinct	188	189.5
Audaxlytoceras_audax	extinct	188	189.5
Lytoceras_fimbriatum	extinct	188	192.9
Lytoceras_fimbriatoides	extinct	190.2	192.9
Lytoceras_fimbriatum	extinct	188	192.9
Lytoceras_fimbriatum	extinct	188	188.4
Lytoceras_fimbriatum	extinct	188.4	188.8
Lytoceras_fimbriatum	extinct	190.2	190.54
Audaxlytoceras_audax	extinct	188	189.5
Zaghouanites_arcanum	extinct	188.8	190.54
Lytoceras_galatiforme	extinct	191.84	192.9
Lytoceras_kizilcius	extinct	188.4	192.9
Audaxlytoceras_audax	extinct	188	189.5
Lytoceras_fimbriatum	extinct	190.2	192.9
Lytoceras_fimbriatum	extinct	190.2	191.84
Lytoceras_fimbriatum	extinct	188.4	190.2
Audaxlytoceras_audax	extinct	188.8	189.5
Lytoceras_tortum	extinct	188.4	192.9
Lytoceras_fimbriatum	extinct	188.4	192.9
Audaxlytoceras_audax	extinct	188.4	189.5
Lytoceras_fimbriatum	extinct	188	190.2
Lytoceras_fimbriatum	extinct	188.4	190.2
Lytoceras_fimbriatum	extinct	188.8	189.5
Lytoceras_fimbriatum	extinct	189.5	190.2
Lytoceras_fimbriatum	extinct	188.8	189.5
Lytoceras_fimbriatum	extinct	188.4	188.8
Lytoceras_fimbriatum	extinct	188.24	188.4
Lytoceras_fimbriatoides	extinct	192.9	196.37
Lytoceras_fimbriatoides	extinct	196.37	199.3
Lytoceras_fuggeri	extinct	192.9	194.44
Audaxlytoceras_audax	extinct	185.55	188
Audaxlytoceras_audax	extinct	185.55	188
Audaxlytoceras_audax	extinct	185.55	188
Audaxlytoceras_audax	extinct	185.55	188
Audaxlytoceras_audax	extinct	183.16	184.2
Lytoceras_fimbriatum	extinct	185.55	188
Lytoceras_fimbriatum	extinct	185.55	188
Lytoceras_fimbriatum	extinct	185.55	188
Lytoceras_fimbriatum	extinct	185.55	188
Lytoceras_fimbriatum	extinct	185.55	188
Lytoceras_fimbriatum	extinct	185.55	188
Lytoceras_fimbriatum	extinct	185.55	188
Lytoceras_fimbriatum	extinct	185.55	188
Lytoceras_fimbriatum	extinct	185.55	188
Lytoceras_fimbriatum	extinct	185.55	188
Lytoceras_fimbriatum	extinct	185.55	188
Lytoceras_fimbriatum	extinct	185.55	188
Lytoceras_fimbriatum	extinct	185.55	188
Lytoceras_fimbriatum	extinct	185.55	188
Lytoceras_fimbriatum	extinct	185.55	188
Lytoceras_fimbriatum	extinct	185.55	188
Lytoceras_fimbriatum	extinct	185.55	188
Lytoceras_fimbriatum	extinct	185.55	188
Lytoceras_fimbriatum	extinct	185.55	188
Lytoceras_fimbriatum	extinct	185.55	188
Lytoceras_fimbriatum	extinct	185.55	188
Lytoceras_fimbriatum	extinct	185.55	188
Lytoceras_fimbriatum	extinct	185.55	188
Lytoceras_fimbriatum	extinct	184.2	185.55
Lytoceras_fimbriatum	extinct	184.2	185.55
Lytoceras_tortum	extinct	185.55	188
Lytoceras_tortum	extinct	185.55	188
Lytoceras_tortum	extinct	185.55	188
Lytoceras_tortum	extinct	185.55	188
Lytoceras_tortum	extinct	185.55	188
Lytoceras_tortum	extinct	185.55	188
Lytoceras_tortum	extinct	185.55	188
Phricodoceras_taylori_sensu_H	extinct	188.4	192.9
Phricodoceras_taylori	extinct	191.84	192.9
Phricodoceras_taylori	extinct	191.84	192.9
Phricodoceras_taylori	extinct	191.84	192.9
Phricodoceras_taylori_sensu_H	extinct	191.84	192.9
Phricodoceras_taylori	extinct	191.84	192.9
Phricodoceras_bettonii	extinct	188	188.4
Phricodoceras_taylori	extinct	191.84	192.9
Phricodoceras_bettonii	extinct	188.4	190.2
Phricodoceras_taylori	extinct	191.84	192.9
Phricodoceras_taylori	extinct	191.84	192.9
Phricodoceras_taylori	extinct	191.84	192.9
Phricodoceras_taylori	extinct	191.84	192.9
Phricodoceras_taylori	extinct	191.84	192.9
Phricodoceras_taylori	extinct	188.8	190.54
Phricodoceras_taylori_sensu_H	extinct	188.4	190.2
Phricodoceras_bettonii	extinct	188	188.4
Phricodoceras_taylori	extinct	191.84	192.9
Phricodoceras_taylori_sensu_H	extinct	188.4	192.9
Phricodoceras_taylori_sensu_H	extinct	191.84	192.9
Phricodoceras_bettonii	extinct	188	188.4
Phricodoceras_taylori_sensu_H	extinct	188.4	192.9
Phricodoceras_bettonii	extinct	188	188.4
Phricodoceras_taylori	extinct	191.84	192.9
Phricodoceras_taylori_sensu_H	extinct	190.2	192.9
Phricodoceras_taylori_sensu_H	extinct	190.2	192.9
Phricodoceras_taylori_sensu_H	extinct	190.2	191.84
Phricodoceras_taylori_sensu_H	extinct	189.5	190.54
Phricodoceras_taylori_sensu_H	extinct	188.8	189.5
Phricodoceras_taylori_sensu_H	extinct	188.4	192.9
Phricodoceras_taylori	extinct	191.84	192.9
Phricodoceras_taylori	extinct	191.84	192.9
Phricodoceras_taylori	extinct	191.84	192.9
Phricodoceras_taylori	extinct	191.84	192.9
Phricodoceras_taylori_sensu_H	extinct	192.9	194.44
Phricodoceras_taylori_sensu_H	extinct	192.9	194.44
Phricodoceras_taylori	extinct	192.9	194.44
Phricodoceras_taylori	extinct	192.9	194.44
Phricodoceras_bettonii	extinct	185.55	188
Juraphyllites_sp._A	extinct	188.4	192.9
Juraphyllites_libertus	extinct	188.4	192.9
Zetoceras_zetes	extinct	188.4	192.9
Phylloceras_hebertinum	extinct	188.4	192.9
Partschiceras_striatocostatum	extinct	188.4	192.9
Juraphyllites_nardii	extinct	191.84	194.44
Zetoceras_zetes	extinct	188.4	194.44
Phylloceras_hebertinum	extinct	188.4	194.44
Partschiceras_striatocostatum	extinct	188.4	194.44
Calliphylloceras_bicicolae	extinct	188.4	194.44
Harpophylloceras_eximus	extinct	188	189.5
Juraphyllites_nardii	extinct	190.2	192.9
Juraphyllites_libertus	extinct	188	192.9
Phylloceras_hebertinum	extinct	188	192.9
Tragophylloceras_undulatum	extinct	188.8	190.78
Tragophylloceras_carinatum	extinct	188.4	189.5
Tragophylloceras_undulatum	extinct	190.54	190.78
Tragophylloceras_undulatum	extinct	188.8	189.5
Tragophylloceras_undulatum	extinct	190.2	190.54
Tragophylloceras_numismale	extinct	191.84	192.9
Tragophylloceras_numismale	extinct	190.78	191.84
Tragophylloceras_numismale	extinct	190.2	190.54
Tragophylloceras_loscombi	extinct	188	189.5
Tragophylloceras_loscombi	extinct	188	188.4
Tragophylloceras_ibex	extinct	188.8	189.5
Tragophylloceras_loscombi	extinct	188	189.5
Tragophylloceras_ibex	extinct	188.8	189.5
Tragophylloceras_undulatum	extinct	188.8	190.78
Tragophylloceras_undulatum	extinct	188.4	190.2
Tragophylloceras_undulatum	extinct	189.5	190.2
Tragophylloceras_undulatum	extinct	188.8	189.5
Tragophylloceras_undulatum	extinct	188.8	189.5
Tragophylloceras_numismale	extinct	188.8	192.9
Tragophylloceras_numismale	extinct	190.2	191.84
Tragophylloceras_ibex	extinct	188.8	189.5
Tragophylloceras_loscombi	extinct	188	189.5
Tragophylloceras_carinatum	extinct	188.4	189.5
Tragophylloceras_undulatum	extinct	188.8	189.5
Tragophylloceras_numismale	extinct	190.54	190.78
Tragophylloceras_numismale	extinct	190.78	191.84
Tragophylloceras_loscombi	extinct	188	188.4
Tragophylloceras_ibex	extinct	188.8	189.5
Zetoceras_zetes	extinct	188	192.9
Harpophylloceras_eximus	extinct	188	189.5
Juraphyllites_nardii	extinct	190.2	192.9
Juraphyllites_libertus	extinct	188	192.9
Juraphyllites_libertus	extinct	188.4	190.2
Zetoceras_zetes	extinct	188	192.9
Zetoceras_zetes	extinct	190.2	190.54
Phylloceras_hebertinum	extinct	188	192.9
Phylloceras_hebertinum	extinct	190.2	192.9
Phylloceras_hebertinum	extinct	188.24	188.4
Partschiceras_striatocostatum	extinct	188.8	189.5
Partschiceras_striatocostatum	extinct	188	192.9
Calliphylloceras_bicicolae	extinct	188	192.9
Calliphylloceras_bicicolae	extinct	188.4	188.8
Calaiceras_calais	extinct	188.4	188.8
Harpophylloceras_eximus	extinct	188	189.5
Tragophylloceras_ibex	extinct	188.8	189.5
Juraphyllites_libertus	extinct	188	192.9
Zetoceras_zetes	extinct	188	192.9
Phylloceras_hebertinum	extinct	188	192.9
Partschiceras_striatocostatum	extinct	188	192.9
Calaiceras_calais	extinct	188	192.9
Phylloceras_hebertinum	extinct	188	192.9
Calliphylloceras_bicicolae	extinct	188	192.9
Juraphyllites_libertus	extinct	188	190.2
Calliphylloceras_bicicolae	extinct	188	190.2
Tragophylloceras_loscombi	extinct	188.4	188.8
Phylloceras_hebertinum	extinct	188.4	188.8
Harpophylloceras_eximus	extinct	188	189.5
Juraphyllites_libertus	extinct	188.4	190.2
Juraphyllites_libertus	extinct	188	192.9
Juraphyllites_libertus	extinct	188	188.4
Zetoceras_zetes	extinct	188	192.9
Phylloceras_hebertinum	extinct	188	188.4
Phylloceras_hebertinum	extinct	188	192.9
Partschiceras_striatocostatum	extinct	188	192.9
Calliphylloceras_bicicolae	extinct	188	192.9
Calliphylloceras_bicicolae	extinct	188	188.4
Calaiceras_calais	extinct	188	192.9
Tragophylloceras_numismale	extinct	190.2	191.84
Tragophylloceras_numismale	extinct	190.2	192.9
Zetoceras_zetes	extinct	188	188.4
Partschiceras_striatocostatum	extinct	188	188.4
Calaiceras_calais	extinct	188	188.4
Calliphylloceras_bicicolae	extinct	188	188.4
Tragophylloceras_loscombi	extinct	188	189.5
Tragophylloceras_loscombi	extinct	188.8	189.5
Tragophylloceras_ibex	extinct	188.8	189.5
Tragophylloceras_loscombi	extinct	188	189.5
Tragophylloceras_numismale	extinct	190.2	190.54
Tragophylloceras_loscombi	extinct	188	188.4
Tragophylloceras_carinatum	extinct	188.4	189.5
Tragophylloceras_undulatum	extinct	188.8	189.5
